name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2024-03-06,10.8,5.8,7.9,10.8,4.6,7.5,5,82.3,0,0,0,,0,0,11.4,6.8,114.1,1021,59,6.8,90.3,7.7,6,,2024-03-06T06:33:50,2024-03-06T17:50:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03768099999,03772099999,03770099999"
"London,UK",2024-03-07,10.6,6.1,8,10.6,3.3,6,4.7,80,0,0,0,,0,0,26.4,15.4,80.3,1020,70.5,4.2,73.5,6.3,4,,2024-03-07T06:31:37,2024-03-07T17:52:11,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,EGWU,03680099999,EGLL,F6665,03781099999,03768099999,03672099999,EGLC,03772099999,03770099999"
"London,UK",2024-03-08,10,6,7.5,10,3,4.9,3.2,74.6,0,0,0,,0,0,25.3,17.1,78.8,1006.7,31.1,5.1,97.6,8.4,5,,2024-03-08T06:29:23,2024-03-08T17:53:55,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-09,12.8,7.6,9.8,12.8,4.9,8.6,5.2,73.2,0.001,100,4.17,rain,0,0,20.8,15.1,92.4,994.5,65.5,9.8,80.5,7,5,,2024-03-09T06:27:09,2024-03-09T17:55:39,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-10,9.1,8.1,8.6,8.4,6.4,7.6,7.6,93.1,11.184,100,79.17,rain,0,0,16.1,6.6,89.2,995.1,95.3,4.4,20.4,1.6,1,,2024-03-10T06:24:55,2024-03-10T17:57:23,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-11,8.8,7.6,8.1,8.1,5.2,6.4,6.2,87.5,4.18,100,25,rain,0,0,17.2,9.7,340.1,1006,98.8,3.2,18.7,1.5,1,,2024-03-11T06:22:40,2024-03-11T17:59:06,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03680099999,F6665,03781099999,03672099999,03768099999,EGLC,03772099999,03770099999"
"London,UK",2024-03-12,13.3,7.3,10.4,13.3,4.9,9.5,8.9,90.4,10.613,100,45.83,rain,0,0,21.9,14.1,224.6,1011.2,92.7,5.2,28.3,2.4,1,,2024-03-12T06:20:25,2024-03-12T18:00:49,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"EGWU,03680099999,EGLL,F6665,03781099999,03672099999,03761099999,EGLC,03772099999,03770099999"
"London,UK",2024-03-13,13.3,11,12.1,13.3,11,12.1,9,81.3,0,0,0,,0,0,23,14.2,224.9,1012.1,85.2,9.1,38.5,3.4,1,,2024-03-13T06:18:09,2024-03-13T18:02:32,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03768099999,03684099999,03772099999,03770099999"
"London,UK",2024-03-14,17,8.5,12.1,17,7,11.8,8.9,81.1,0.205,100,12.5,rain,0,0,28.9,17.5,203.3,1006.8,63.1,9.7,114.2,10,6,,2024-03-14T06:15:54,2024-03-14T18:04:15,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,F6665,03781099999,03672099999,03768099999,EGLC,03772099999,03770099999"
"London,UK",2024-03-15,16.1,10.1,12.9,16.1,10.1,12.9,9.2,78.3,0.005,100,12.5,rain,0,0,35.8,18.7,234.3,1005.2,87.6,8.1,100.4,8.5,6,,2024-03-15T06:13:38,2024-03-15T18:05:57,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-16,13.1,7.6,10.2,13.1,6.2,9.6,4.6,69.1,0,0,0,,0,0,17.2,10.6,211.3,1019,78.1,15.2,101.3,8.7,7,,2024-03-16T06:11:21,2024-03-16T18:07:40,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-17,16.6,9.6,12.3,16.6,7.9,12.2,10,86.4,4.596,100,41.67,rain,0,0,20.8,11,202.9,1014.6,85.6,7,57.7,5.1,2,,2024-03-17T06:09:05,2024-03-17T18:09:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-18,14.3,9.5,11.7,14.3,8,11.4,8.6,81.6,0,0,0,,0,0,23,12.6,220.3,1014.6,84.4,8.7,96.3,8.2,5,,2024-03-18T06:06:48,2024-03-18T18:11:04,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-19,13.1,10.6,11.9,13.1,10.6,11.9,9,82.3,0.002,100,4.17,rain,0,0,23,13.4,211.9,1015.4,95.3,8.2,64.8,5.5,2,,2024-03-19T06:04:31,2024-03-19T18:12:46,0.31,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03769099999,03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-20,17.1,10.5,13.6,17.1,10.5,13.6,8.8,74,0.001,100,4.17,rain,0,0,11.4,7.9,231.6,1018.3,72.1,9.6,129,11.2,8,,2024-03-20T06:02:15,2024-03-20T18:14:28,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-21,16.8,8.1,12.5,16.8,8.1,12.4,8.5,77,0,0,0,,0,0,19.7,14.3,234.7,1024.2,57.3,6.5,96.8,8.4,5,,2024-03-21T05:59:58,2024-03-21T18:16:09,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-22,12.5,7.1,10.3,12.5,4.7,10,5.4,72.6,0.798,100,12.5,rain,0,0,16.1,11.7,267.2,1017.7,64.9,7.4,39.6,3.4,1,,2024-03-22T05:57:41,2024-03-22T18:17:51,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-23,11.1,4.3,7.6,11.1,0.4,4.7,1.1,64.3,0.208,100,20.83,rain,0,0,36.9,21.7,270.9,1011.8,33.6,12.2,142,12.2,8,,2024-03-23T05:55:24,2024-03-23T18:19:32,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-24,13.8,6.1,8.9,13.8,2.2,7.1,1.5,61.7,0.397,100,4.17,rain,0,0,26.4,16.4,287.6,1009.9,45.7,12.8,139.7,12,8,,2024-03-24T05:53:07,2024-03-24T18:21:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-25,12,5.8,9.2,12,4.9,8.3,3.7,69.2,0,0,0,,0,0,23,12.7,149,1000.2,72.4,10,88.1,7.5,3,,2024-03-25T05:50:50,2024-03-25T18:22:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-03-26,14.1,6.6,10.2,14.1,2.8,9.2,5.4,73.1,3.204,100,12.5,rain,0,0,28.4,13.8,119.8,987.4,71.2,8.3,82.8,7.1,4,,2024-03-26T05:48:33,2024-03-26T18:24:35,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,EGWU,03680099999,EGLL,F6665,03781099999,03672099999,EGLC,03772099999,03770099999"
"London,UK",2024-03-27,11.6,5.5,8.2,11.6,3.2,6,4.3,77.8,10.803,100,12.5,rain,0,0,31.1,20.4,180.5,980.5,57.2,9.6,157.1,13.6,7,,2024-03-27T05:46:16,2024-03-27T18:26:16,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"EGWU,03769099999,EGLL,03680099999,F6665,03768099999,03761099999,03781099999,03672099999,EGLC,03772099999,03770099999"
"London,UK",2024-03-28,11,5.2,8.7,11,1.8,6.4,5.1,78.3,7.1,100,33.33,rain,0,0,44.3,24.8,185.3,977.8,81.3,6,66.6,5.8,5,,2024-03-28T05:43:59,2024-03-28T18:27:57,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"EGWU,EGLL,F6665,EGLC"
"London,UK",2024-03-29,13.8,7.6,10.3,13.8,5.1,8.8,5.8,74.8,0.7,100,16.67,rain,0,0,33.3,18.6,203.2,987.5,76,6.1,130,11.4,9,,2024-03-29T05:41:43,2024-03-29T18:29:38,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"EGWU,EGLL,F6665,EGLC"
"London,UK",2024-03-30,15.8,5.5,10,15.8,4.7,9.5,4.2,70.3,0,0,0,,0,0,19.7,10.9,159.4,994.8,51.7,6.2,207.1,17.9,8,,2024-03-30T05:39:26,2024-03-30T18:31:18,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"EGWU,EGLL,F6665,EGLC"
"London,UK",2024-03-31,11.7,6.2,9.5,11.7,3.8,8.3,7,84.3,0.9,100,12.5,rain,0,0,26.2,15.9,72.5,993.5,80.3,5.4,95,7.7,9,,2024-03-31T06:37:10,2024-03-31T19:32:59,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"EGWU,EGLL,F6665,EGLC"
"London,UK",2024-04-01,13.2,7.6,10.7,13.2,5.3,10,6.5,75.7,0.215,100,12.5,rain,0,0,23.7,11.4,217.5,993.7,55.9,7,175.1,15.1,8,,2024-04-01T06:34:54,2024-04-01T19:34:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EGWU,03769099999,EGLL,03680099999,F6665,03781099999,03684099999,03672099999,EGLC,03772099999,03693099999,03770099999"
"London,UK",2024-04-02,14.8,9,11,14.8,6.5,10.3,7.4,79.1,0.614,100,20.83,rain,0,0,27.7,14.8,213.8,1001.4,84.7,5.9,121.8,10.6,6,,2024-04-02T06:32:39,2024-04-02T19:36:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,EGWU,03680099999,EGLL,F6665,03781099999,03672099999,03761099999,EGLC,03772099999,03770099999"
"London,UK",2024-04-03,13.8,10,11.9,13.8,10,11.9,8.3,79.6,3.027,100,45.83,rain,0,0,31.1,22.3,226.6,1000.1,89.6,8.9,68.5,5.8,3,,2024-04-03T06:30:23,2024-04-03T19:38:01,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-04,15.8,10.1,12.6,15.8,10.1,12.6,9.3,80.7,4.405,100,58.33,rain,0,0,34.4,20.9,227.5,1002.5,90.2,7.3,98.1,8.4,5,,2024-04-04T06:28:09,2024-04-04T19:39:41,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-05,17,12.6,14.4,17,12.6,14.4,10.2,76.8,1.012,100,33.33,rain,0,0,32.2,20.4,213,1003.7,91.1,7.8,157.1,13.7,8,,2024-04-05T06:25:54,2024-04-05T19:41:22,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-06,19.1,14.5,16.5,19.1,14.5,16.5,9.9,65.1,0,0,0,,0,0,39.1,25.6,193.3,1002,43.8,11.5,119.4,10.4,4,,2024-04-06T06:23:40,2024-04-06T19:43:02,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-07,16.1,11.3,13.7,16.1,11.3,13.7,7.1,64.6,0,0,0,,0,0,38,23.6,219.4,1007.6,69,8.4,161.8,13.7,8,,2024-04-07T06:21:26,2024-04-07T19:44:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-08,17.1,9.8,13,17.1,8.8,13,8.5,75.2,1.002,100,12.5,rain,0,0,24.2,14.6,167.6,1004.3,54.7,9.5,113.8,9.8,5,,2024-04-08T06:19:13,2024-04-08T19:46:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-09,13.1,8.6,10.3,13.1,4.6,8.8,4.4,68.1,0.411,100,20.83,rain,0,0,40.3,24.7,245.8,1006.6,76.4,10.5,90.2,7.8,4,,2024-04-09T06:17:00,2024-04-09T19:48:03,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-10,13.6,5.1,9.9,13.6,2.9,9,6.7,81.2,0.604,100,12.5,rain,0,0,32.2,17.6,218.6,1025,55.7,8.1,113.7,9.7,5,,2024-04-10T06:14:48,2024-04-10T19:49:44,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-11,18.8,13,15,18.8,13,15,11.8,81.9,0,0,0,,0,0,24.2,13.6,227.4,1028.3,93.8,7.8,129.8,11.3,7,,2024-04-11T06:12:36,2024-04-11T19:51:24,0.09,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-12,21.3,10.6,15.2,21.3,10.6,15.2,9.4,69,0,0,0,,0,0,27.7,18.4,225.8,1028.5,24.4,11.6,189,16.4,7,,2024-04-12T06:10:25,2024-04-12T19:53:05,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03768099999,03772099999,03770099999"
"London,UK",2024-04-13,20.6,12.3,15.8,20.6,12.3,15.8,9.5,68.3,0,0,0,,0,0,24.4,16.7,235.1,1022.5,43.9,10.7,192.5,16.5,7,,2024-04-13T06:08:15,2024-04-13T19:54:45,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,F6665,03781099999,03672099999,03768099999,03772099999,03770099999"
"London,UK",2024-04-14,14.6,9.6,11.9,14.6,7,11.8,3.9,59.5,0,0,0,,0,0,18.3,14,267.8,1022.4,32,12.3,167.2,14.6,6,,2024-04-14T06:06:05,2024-04-14T19:56:25,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-15,13.3,7.6,9.7,13.3,4,7.5,2.8,63.4,2.011,100,20.83,rain,0,0,41.4,28.2,267.5,1008.7,52.6,12.9,144.9,12.6,7,,2024-04-15T06:03:56,2024-04-15T19:58:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,F6665,03781099999,03672099999,03768099999,03772099999,03770099999"
"London,UK",2024-04-16,13.1,8,10.2,13.1,4.4,8.6,3.8,64.9,0.427,100,50,rain,0,0,35.8,18.8,308.4,1012.3,78.8,12.8,115,9.5,5,,2024-04-16T06:01:48,2024-04-16T19:59:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-17,12.1,5.5,8.5,12.1,2.7,6.9,1.6,63.7,0,0,0,,0,0,21.9,14.1,314.1,1015.8,49.6,13.3,144.1,9.9,6,,2024-04-17T05:59:41,2024-04-17T20:01:26,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03781099999,03672099999,F6665,03772099999,03770099999"
"London,UK",2024-04-18,14.5,5.3,9.7,14.5,2.8,8.5,1.8,60.5,0.2,100,8.33,rain,0,0,30,15.7,299.5,1021.1,51.1,12.9,214.7,18.5,9,,2024-04-18T05:57:34,2024-04-18T20:03:07,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-19,15,8.3,10.6,15,5.2,9.7,5.9,73,5.179,100,29.17,rain,0,0,30,17.2,308.4,1017.8,80.7,11.6,130,11.2,9,,2024-04-19T05:55:28,2024-04-19T20:04:47,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,F6665,03781099999,03768099999,03684099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-20,11.3,5,8.2,11.3,2.7,6.6,0.1,56.9,0,0,0,,0,0,21.9,13.9,9.5,1027.7,52.1,11.3,124.4,10.8,7,,2024-04-20T05:53:23,2024-04-20T20:06:27,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-21,12.1,5.5,8.6,12.1,2.5,7,1.1,60.1,0,0,0,,0,0,24.2,14.7,19.4,1029.8,57.4,11,147,12.7,9,,2024-04-21T05:51:19,2024-04-21T20:08:07,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-22,9.6,5.1,7.8,8.3,3.8,6.4,2.2,67.9,0.001,100,4.17,rain,0,0,15,9.3,351.3,1028.2,64.7,10.5,109.3,9.2,4,,2024-04-22T05:49:16,2024-04-22T20:09:47,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-23,11.3,6.1,8.2,11.3,4.6,7.2,3.9,74.7,0.401,100,20.83,rain,0,0,21.9,10.7,350.5,1022.8,84.8,9.2,69,6.1,3,,2024-04-23T05:47:14,2024-04-23T20:11:27,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-24,10.3,6.6,8.2,10.3,4.3,6.3,-0.1,56.7,0,0,0,,0,0,19.7,11.7,342.2,1016.7,68.8,12.4,115.6,9.9,8,,2024-04-24T05:45:13,2024-04-24T20:13:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,F6665,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-25,12,3.8,7.8,12,2.7,7.2,2.9,72.1,1.4,100,16.67,rain,0,0,19.7,11.4,267.2,1005.3,73.7,10,83.8,7.2,6,,2024-04-25T05:43:13,2024-04-25T20:14:46,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-26,13.1,5.5,9.1,13.1,4.9,8.6,1.9,62.4,0,0,0,,0,0,13.9,8.6,89.2,1003.2,59.2,9.5,136.5,11.9,8,,2024-04-26T05:41:14,2024-04-26T20:16:25,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-27,11.5,6.1,8.6,11.5,3.1,6.7,6,83.8,3.452,100,50,rain,0,0,19.7,11.7,60.3,1002.8,95.4,5.8,42.6,3.9,2,,2024-04-27T05:39:17,2024-04-27T20:18:05,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-28,12.5,7.3,9.2,12.5,3.7,7.2,5.8,81,17.016,100,54.17,rain,0,0,23,15.4,291.1,1004,83.1,8.3,45.7,3.9,2,,2024-04-28T05:37:20,2024-04-28T20:19:44,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-29,16.3,6.8,11.7,16.3,4.7,10.9,5.2,66.7,0,0,0,,0,0,30,19.4,194.3,1014.7,28.1,12.4,193.7,16.8,9,,2024-04-29T05:35:25,2024-04-29T20:21:22,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-04-30,19.3,7.5,13.7,19.3,6,13.4,7.1,65.9,0,0,0,,0,0,23,14.3,155.5,1011.2,17.9,12.7,138.1,12,7,,2024-04-30T05:33:31,2024-04-30T20:23:01,0.73,Clear,Clear conditions throughout the day.,clear-day,"EGWU,03680099999,EGLL,D5621,03781099999,03672099999,EGLC,03772099999,03770099999"
"London,UK",2024-05-01,19.4,10.6,14.7,19.4,10.6,14.7,11.3,81.3,0.2,100,8.33,rain,0,0,14.3,9.2,61.7,1007.3,79.9,4.6,91.7,8,4,,2024-05-01T05:31:39,2024-05-01T20:24:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"EGWU,EGLL,03680099999,D5621,03781099999,03672099999,EGLC,03772099999,03770099999"
"London,UK",2024-05-02,16.1,11.3,13.3,16.1,11.3,13.3,10.9,85.4,6.783,100,25,rain,0,0,24.2,14.1,307.5,1001.8,87.8,4.7,53,4.6,2,,2024-05-02T05:29:47,2024-05-02T20:26:17,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-03,13,9.3,10.9,13,6.5,9.9,8.8,87.5,5.409,100,58.33,rain,0,0,23,15,251.2,1008.4,86.6,8.8,43.9,3.9,2,,2024-05-03T05:27:58,2024-05-03T20:27:54,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-04,16.6,8.6,12.6,16.6,7.1,12.3,7.5,72.6,0.001,100,4.17,rain,0,0,15,8,188.3,1010.6,53.6,11,85.5,7.4,4,,2024-05-04T05:26:09,2024-05-04T20:29:31,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-05,17.5,7.1,12.7,17.5,7.1,12.7,8,75.4,0,0,0,,0,0,15,9.9,172.2,1007.7,37.9,12.5,153.8,13.3,8,,2024-05-05T05:24:22,2024-05-05T20:31:08,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-06,14.8,9.1,12.4,14.8,9.1,12.4,10.8,89.8,7.399,100,54.17,rain,0,0,16.1,7,26.4,1008,78.2,6,48,4.2,2,,2024-05-06T05:22:37,2024-05-06T20:32:44,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-07,19.8,10.3,15,19.8,10.3,15,9.6,71.8,0.997,100,12.5,rain,0,0,16.1,9.7,24.2,1020.9,31.1,8.3,197.7,17.1,8,,2024-05-07T05:20:54,2024-05-07T20:34:20,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"EGWU,03680099999,EGLL,D5621,03768399999,03781099999,03672099999,03768099999,EGLC,03658099999,03772099999,03770099999"
"London,UK",2024-05-08,20.6,9.6,14.8,20.6,9.6,14.8,9.5,72.4,0,0,0,,0,0,12.8,8.9,102.4,1028.6,37.5,7.1,179,15.4,8,,2024-05-08T05:19:12,2024-05-08T20:35:55,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"EGWU,03769099999,EGLL,03768399999,03781099999,03672099999,03768099999,03684099999,03658099999,03772099999,03680099999,D5621,03761099999,EGLC,03770099999"
"London,UK",2024-05-09,23.6,10.6,17,23.6,10.6,17,10.1,66.6,0,0,0,,0,0,12.8,8.3,236.3,1026.5,17.2,8.5,193.2,16.8,8,,2024-05-09T05:17:31,2024-05-09T20:37:30,0.04,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-10,24,11.3,17.5,24,11.3,17.5,10.3,65,0,0,0,,0,0,15,10.8,97.8,1023.4,2.3,11.5,198.4,17.3,8,,2024-05-10T05:15:53,2024-05-10T20:39:03,0.08,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-11,22.6,11.5,16.3,22.6,11.5,16.3,10.9,72.5,0,0,0,,0,0,17.2,13.8,86.5,1020.6,12.3,6.1,161,13.8,7,,2024-05-11T05:14:16,2024-05-11T20:40:37,0.11,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-12,25.2,12.8,19.2,25.2,12.8,19.2,11.4,62.9,0,0,0,,0,0,16.1,9.9,132.8,1012.8,9,9.9,196,16.8,8,,2024-05-12T05:12:41,2024-05-12T20:42:09,0.14,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-13,17.8,12.5,15.7,17.8,12.5,15.7,11,73.4,0,0,0,,0,0,23,13.8,184.6,1007.2,85.8,8.4,71.5,6.2,2,,2024-05-13T05:11:08,2024-05-13T20:43:41,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-14,17.1,14.3,15.6,17.1,14.3,15.6,11.7,77.8,3.598,100,33.33,rain,0,0,18.3,12.8,152.6,1001.1,82.1,8.8,76.1,6.5,4,,2024-05-14T05:09:37,2024-05-14T20:45:11,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-15,20.8,13.6,16.6,20.8,13.6,16.6,10.5,69.7,0.798,100,8.33,rain,0,0,13.9,9.9,148.1,1004.2,49.2,10.8,118.8,10.3,9,,2024-05-15T05:08:08,2024-05-15T20:46:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London,UK",2024-05-16,16.5,12.3,14.2,16.5,12.3,14.2,12.4,89.1,10.131,100,20.83,rain,0,0,11.4,6.9,214.2,1005.2,57.1,8.9,74.5,6.5,3,,2024-05-16T05:06:41,2024-05-16T20:48:10,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
